ocnt_batch,CYP2J2,CYP3A4,CYP2J2_call,CYP3A4_call
OCNT-0493917-AA-001,0.029445292130875,0.0165167682004292,non-substrate,non-substrate
OCNT-0493920-AA-001,-1.061278641840084,-2.426431128002146,substrate,substrate
OCNT-0493933-AA-001,-0.7264308707255281,-0.6612463004097155,substrate,substrate
OCNT-0493940-AA-001,-0.0120486485871063,0.0048938265257986,non-substrate,non-substrate
OCNT-0493944-AA-001,-0.142717375613273,0.0056627691382201,inconclusive,inconclusive
OCNT-0493949-AA-001,0.0364394707573031,-0.5423107461091977,non-substrate,substrate
OCNT-0493952-AA-001,0.1046137796437921,-0.7106458646190916,non-substrate,substrate
OCNT-0493954-AA-001,-0.0285513311928393,-0.0089120197656065,non-substrate,non-substrate
OCNT-0493958-AA-001,-0.573791201383808,-0.4802463736260378,substrate,substrate
OCNT-0493961-AA-001,-0.1468544671714617,-0.1321951996297232,inconclusive,inconclusive
OCNT-0493966-AA-001,-0.0184983304651359,0.0078024991140181,non-substrate,non-substrate
OCNT-0493970-AA-001,0.0288989719989198,-1.2890310833580572,non-substrate,substrate
OCNT-0493971-AA-001,0.0044980074752781,-0.0315516782027462,non-substrate,inconclusive
OCNT-0493974-AA-001,0.0695627036667344,-0.4288702937555116,non-substrate,substrate
OCNT-0493978-AA-001,-0.0467784414479854,-3.746575843357537,non-substrate,substrate
OCNT-0493980-AA-001,0.021242979948747,-0.4240300203810211,non-substrate,substrate
OCNT-0493982-AA-001,-0.0446923939233492,-1.1060569336229191,non-substrate,substrate
OCNT-0493988-AA-001,0.0544847543657029,-0.1016130517795268,non-substrate,inconclusive
OCNT-0493990-AA-001,0.0468625917291547,-0.0959626395946236,non-substrate,inconclusive
OCNT-0493997-AA-001,-0.2365717035125321,0.014223543562255,substrate,non-substrate
OCNT-0494001-AA-001,-0.0351895876595971,-0.6057854311947741,inconclusive,substrate
OCNT-0494005-AA-001,-0.1350380906853574,-1.8134920644301655,inconclusive,substrate
OCNT-0494021-AA-001,-0.0843711487204793,-0.761669922637744,inconclusive,substrate
OCNT-0494023-AA-001,-0.0451650563789564,-0.6904502584269606,inconclusive,substrate
OCNT-0494025-AA-001,-0.0289120414490503,-0.3181447015243014,non-substrate,substrate
OCNT-0494038-AA-001,0.1825717992407363,-0.9793219222459522,non-substrate,substrate
OCNT-0494040-AA-001,-0.1374648675272554,-2.24505015661086,inconclusive,substrate
OCNT-0494041-AA-001,-0.0316995236860061,0.1055062430314816,inconclusive,non-substrate
OCNT-0494048-AA-001,-0.0083358745838562,-0.0519485238347166,non-substrate,inconclusive
OCNT-0494056-AA-001,-0.0415280673472737,-0.5395534150737316,inconclusive,substrate
OCNT-0494076-AA-001,-0.0032107598786338,-1.117646176767329,non-substrate,substrate
OCNT-0494077-AA-001,0.0453859329486592,-0.6607664563285183,non-substrate,substrate
OCNT-0494078-AA-001,0.0216290714689536,0.0982444702339335,non-substrate,non-substrate
OCNT-0494083-AA-001,-0.149035318789645,0.1586788848868836,inconclusive,non-substrate
OCNT-0494103-AA-001,0.0259361904673254,0.0298036708074134,non-substrate,non-substrate
OCNT-0494106-AA-001,0.0722413285045634,0.0394412462666326,non-substrate,non-substrate
OCNT-0494109-AA-001,-0.0442559984670098,-0.0598439245077893,inconclusive,inconclusive
OCNT-0494125-AA-001,0.0501622319498171,-0.0168781829597977,non-substrate,inconclusive
OCNT-0494126-AA-001,0.1730850851940499,-0.4866858582982314,non-substrate,substrate
OCNT-0494130-AA-001,-1.1224743419472158,-0.7265524508482353,substrate,substrate
OCNT-0494134-AA-001,-0.2884368982607279,-0.4451687466263325,substrate,substrate
OCNT-0494135-AA-001,-0.0742237436615926,-0.9587061202652464,inconclusive,substrate
OCNT-0494136-AA-001,-0.0664755178978876,-1.3866803514219797,inconclusive,substrate
OCNT-0494138-AA-001,0.0241718929800687,0.050743872337315,non-substrate,non-substrate
OCNT-0494141-AA-001,-0.0516014911823762,-0.0813684163718641,inconclusive,inconclusive
OCNT-0494142-AA-001,-0.2197800046110712,-0.1395494220990801,substrate,inconclusive
OCNT-0494150-AA-001,-0.0252065964931512,-0.2366470451824585,non-substrate,substrate
OCNT-0494151-AA-001,0.0207383519544617,-0.260096805180218,non-substrate,substrate
OCNT-0494154-AA-001,-0.0917251676629689,-0.0902218814625941,inconclusive,inconclusive
OCNT-0494156-AA-001,-0.0033050003676782,-0.7814596673014416,non-substrate,substrate
OCNT-0494158-AA-001,-0.0305316314667133,-0.8688479986616816,non-substrate,substrate
OCNT-0494161-AA-001,-0.0055435078706548,-0.4343411960685322,non-substrate,substrate
OCNT-0494165-AA-001,0.1443892644603263,-0.0449893048493248,non-substrate,inconclusive
OCNT-0494173-AA-001,-0.0166106623434546,-3.551998128057989,non-substrate,substrate
OCNT-0494176-AA-001,0.0439039610181054,0.1821762085215134,non-substrate,non-substrate
OCNT-0494192-AA-001,-0.5011357277362947,-1.0835406463887765,substrate,substrate
OCNT-0494193-AA-001,-0.0109993588671171,-0.2923120270289194,non-substrate,substrate
OCNT-0494197-AA-001,-0.0367181200514659,-0.4527707642044856,non-substrate,substrate
OCNT-0494198-AA-001,-0.0079707302616689,-0.8459787748522278,non-substrate,substrate
OCNT-0494209-AA-001,-0.8655087913700145,-0.2467811972170177,substrate,substrate
OCNT-0494212-AA-001,-0.3070421181443331,-0.8816040050668932,substrate,substrate
OCNT-0494220-AA-001,0.1149892660985854,-0.4889450332721884,non-substrate,substrate
OCNT-0494222-AA-001,-0.0221818199642319,-0.1459824628362381,inconclusive,inconclusive
OCNT-0495765-AA-001,-0.1133136572684047,-0.252881731684028,inconclusive,inconclusive
OCNT-0495768-AA-001,-0.8498760224529539,-0.0310240712008432,inconclusive,inconclusive
OCNT-0495774-AA-001,0.0228593468584688,-1.9716399858101024,non-substrate,substrate
OCNT-0495778-AA-001,-0.0088930849185478,-0.0006844598455491,non-substrate,non-substrate
OCNT-0495787-AA-001,0.0020938815839789,0.0718261113083681,non-substrate,non-substrate
OCNT-0495788-AA-001,0.0646585326954048,-0.1120874116914288,non-substrate,inconclusive
OCNT-0495792-AA-001,0.0580970247208018,-0.35715556604157,non-substrate,substrate
OCNT-0495794-AA-001,0.013584414890386,-0.8331720565803669,non-substrate,substrate
OCNT-0495796-AA-001,0.090289754910808,-3.3149672839177176,non-substrate,substrate
OCNT-0495800-AA-001,-0.0505050385805167,-0.4076602676108424,inconclusive,substrate
OCNT-0495801-AA-001,-0.0827123385789512,-1.1135313274312555,inconclusive,substrate
OCNT-0495807-AA-001,-0.1247132982899326,-1.013239137536638,inconclusive,substrate
OCNT-0495815-AA-001,-0.3920795522201289,-0.067986876075944,inconclusive,inconclusive
OCNT-0495819-AA-001,0.0387543420247267,-0.7172171339616901,non-substrate,substrate
OCNT-0495821-AA-001,-0.0293926251430338,0.1318082727795401,inconclusive,non-substrate
OCNT-0495824-AA-001,-0.7611057886511537,-0.6871088980107198,substrate,substrate
OCNT-0495825-AA-001,0.0754723862758891,-0.8636811922405846,non-substrate,substrate
OCNT-0495826-AA-001,-0.1565509663530457,-0.5658015980190122,substrate,substrate
OCNT-0495828-AA-001,0.0204821213824751,-2.210176529462887,non-substrate,substrate
OCNT-0495830-AA-001,-0.2251299541560784,-0.2138219850152755,substrate,substrate
OCNT-0495833-AA-001,-0.0630456738454378,-4.145200677094826,inconclusive,substrate
OCNT-0495835-AA-001,-0.0608440581852343,-0.6239424766835582,inconclusive,substrate
OCNT-0495846-AA-001,-0.7946825433183544,-1.1747932710997038,substrate,substrate
OCNT-0495848-AA-001,0.0118494900114608,-0.0542078845831118,non-substrate,inconclusive
OCNT-0495855-AA-001,-0.1495570120827131,-0.8637088614580626,substrate,substrate
OCNT-0495857-AA-001,-0.5369238964331939,-3.1490219775947343,substrate,substrate
OCNT-0495858-AA-001,0.1547093362045118,-0.2638402407939365,non-substrate,substrate
OCNT-0495871-AA-001,-0.0967851309103335,-0.0488915872676294,inconclusive,inconclusive
OCNT-0495873-AA-001,0.0810697582669784,-0.0661263808255286,non-substrate,inconclusive
OCNT-0495877-AA-001,-0.0066469093570114,-0.2302743339711031,non-substrate,inconclusive
OCNT-0495880-AA-001,-0.2203682914035219,-1.903592830279725,substrate,substrate
OCNT-0495889-AA-001,-0.0015006377622625,0.0095127021685911,non-substrate,non-substrate
OCNT-0495892-AA-001,-0.1756756485740191,-0.6017149682790839,substrate,substrate
OCNT-0495907-AA-001,0.0474366904679792,-0.4642693086225593,non-substrate,substrate
OCNT-0495942-AA-001,-0.0770504843536014,-0.0732623210322295,inconclusive,inconclusive
OCNT-0495943-AA-001,0.0305873921975225,-0.0840494061372905,non-substrate,inconclusive
OCNT-0495950-AA-001,0.0071448416159295,-0.0667250633181322,non-substrate,inconclusive
OCNT-0495951-AA-001,-0.2358472186165381,-2.9976681264085148,substrate,substrate
OCNT-0495955-AA-001,0.0572730145706537,-1.0729727930680046,non-substrate,substrate
OCNT-0495960-AA-001,-0.0506864170005561,-0.7798972591481184,inconclusive,substrate
OCNT-0495982-AA-001,-3.112356407111765,-0.6315109219995524,substrate,substrate
OCNT-0495989-AA-001,-0.0946752502603986,-0.5836654421287233,inconclusive,substrate
OCNT-0495995-AA-001,-0.0938882574428735,-0.1972934262218227,inconclusive,substrate
OCNT-0495999-AA-001,-0.0831875757847457,-0.3733462458684395,inconclusive,substrate
OCNT-0496002-AA-001,-0.0450427450397973,-0.0747894242335004,inconclusive,inconclusive
OCNT-0496004-AA-001,-0.33480336142145,-0.4097928700794039,substrate,substrate
OCNT-0496015-AA-001,0.0880341452774278,0.0718263347589807,non-substrate,non-substrate
OCNT-0496019-AA-001,0.0426642467172345,-0.0067700195869914,non-substrate,inconclusive
OCNT-0496032-AA-001,-0.0008817881031139,-0.0062927943781274,non-substrate,inconclusive
OCNT-0496035-AA-001,-0.7258449931475662,-0.7424990278652497,substrate,substrate
OCNT-0496041-AA-001,0.1433961553570438,0.1030328603836739,non-substrate,non-substrate
OCNT-0496043-AA-001,-0.0699464340546397,-0.0026431192859306,inconclusive,non-substrate
OCNT-0496045-AA-001,0.0684550321134767,-0.339996148389873,non-substrate,substrate
OCNT-0497308-AA-001,0.1533292076302946,0.0096985874136062,non-substrate,inconclusive
OCNT-0497311-AA-001,-0.0736633119120628,-0.3175135424435469,inconclusive,substrate
OCNT-0497323-AA-001,-0.8487026684908086,-2.999039290000016,substrate,substrate
OCNT-0497327-AA-001,-0.0918587117817217,-1.4005411066602824,inconclusive,substrate
OCNT-0497333-AA-001,-0.0403198987317734,-3.0460087884804956,inconclusive,substrate
OCNT-0497334-AA-001,-0.9024881159489418,-0.4404411353083665,substrate,substrate
OCNT-0497336-AA-001,0.0482484122062923,-3.406034504779822,non-substrate,substrate
OCNT-0497339-AA-001,0.0096947892155967,-0.9091019392713608,non-substrate,substrate
OCNT-0497342-AA-001,-0.0229999334147609,-0.0008535191969573,non-substrate,inconclusive
OCNT-0497343-AA-001,-0.1437266250596188,0.0478003046822467,inconclusive,non-substrate
OCNT-0497344-AA-001,-0.1821308005579593,-2.8397557835446947,substrate,substrate
OCNT-0497352-AA-001,-1.405256342450106,-3.4259419915276967,substrate,substrate
OCNT-0497354-AA-001,0.0042778641488621,0.052237885141678,non-substrate,non-substrate
OCNT-0497356-AA-001,0.0071932814932989,-0.0339508078327574,non-substrate,inconclusive
OCNT-0497363-AA-001,-0.5004265712699406,-0.3507629866209149,substrate,substrate
OCNT-0497366-AA-001,-1.1520828392062503,0.0183383750647475,substrate,inconclusive
OCNT-0497367-AA-001,0.0686698026049246,-0.2954805773366346,non-substrate,substrate
OCNT-0497368-AA-001,-0.2262037017640979,-1.598160470049167,substrate,substrate
OCNT-0497370-AA-001,0.0641537716444285,0.0592779921439351,non-substrate,inconclusive
OCNT-0497383-AA-001,-0.3286066036411081,-4.051000623765512,substrate,substrate
OCNT-0497387-AA-001,-0.0414633937648021,-0.0744686746565177,non-substrate,inconclusive
OCNT-0497389-AA-001,-0.0164237995814326,-2.6470218121559226,non-substrate,substrate
OCNT-0497393-AA-001,0.0566636950188643,-3.694569711564945,non-substrate,substrate
OCNT-0497397-AA-001,-0.2338109725317101,-1.0412004931231469,substrate,substrate
OCNT-0497409-AA-001,0.029325172669787,0.0567035898208164,non-substrate,non-substrate
OCNT-0497415-AA-001,0.1450251016427634,-1.293474727542885,non-substrate,substrate
OCNT-0497418-AA-001,-0.1784027050381433,-0.3176923868026513,substrate,substrate
OCNT-0497422-AA-001,0.1017599384723056,-0.0315008590136662,non-substrate,inconclusive
OCNT-0497430-AA-001,-1.4428134159023462,-0.0066257211396045,substrate,non-substrate
OCNT-0497436-AA-001,-0.1237166074688395,-0.0464141038310734,inconclusive,inconclusive
OCNT-0497440-AA-001,-0.1155172282287979,-0.3846144709476302,inconclusive,substrate
OCNT-0497443-AA-001,-0.5520992336823418,-1.0873617105011335,substrate,substrate
OCNT-0497446-AA-001,0.043860574961804,-0.2731692818021024,non-substrate,substrate
OCNT-0497451-AA-001,-0.2620701084641285,-0.4549539645233829,substrate,substrate
OCNT-0497452-AA-001,-2.0536513258768494,-1.1967230279090284,substrate,substrate
OCNT-0497455-AA-001,0.017359613351242,-3.0433181313920747,non-substrate,substrate
OCNT-0497460-AA-001,-0.1488460390780701,-3.486994295928465,substrate,substrate
OCNT-0497464-AA-001,-0.3932212733290944,-3.2143540049539223,substrate,substrate
OCNT-0497465-AA-001,0.0064181168227711,0.0353619171547872,non-substrate,inconclusive
OCNT-0497469-AA-001,0.071291835480355,0.0924004735947138,non-substrate,non-substrate
OCNT-0497470-AA-001,-0.0919852097849211,-0.0584261916162946,inconclusive,inconclusive
OCNT-0497471-AA-001,-0.4468194392037846,-0.1090470661585343,inconclusive,inconclusive
OCNT-0497478-AA-001,0.0077490876378079,-0.8808176539218424,non-substrate,substrate
OCNT-0497485-AA-001,-0.0493702213286377,-0.6223966877326981,inconclusive,substrate
OCNT-0497487-AA-001,-0.0972448670527466,-3.9128505091939614,inconclusive,substrate
OCNT-0497490-AA-001,0.0785428416659091,0.0014618809704417,non-substrate,non-substrate
OCNT-0497497-AA-001,-0.0157594101874164,-0.1088661694453169,non-substrate,inconclusive
OCNT-0497498-AA-001,0.030032187879064,-1.1894605973409569,non-substrate,substrate
OCNT-0497501-AA-001,-0.7277194038204998,-1.5796223779099787,substrate,substrate
OCNT-0497504-AA-001,-0.1286235163357991,-2.9853708704538997,inconclusive,substrate
OCNT-0497508-AA-001,-0.0915661657000405,-0.023942852459998,inconclusive,inconclusive
OCNT-0497510-AA-001,-0.0239569674824648,-3.342757209041974,non-substrate,substrate
OCNT-0497512-AA-001,-0.0911424607790082,-1.028906601817178,inconclusive,substrate
OCNT-0497513-AA-001,-0.2293636182826101,-0.2154240340934285,substrate,substrate
OCNT-0497514-AA-001,-0.3573934047145115,-0.0111627513977126,substrate,inconclusive
OCNT-0497518-AA-001,-0.3713347842907556,0.0789752406615302,substrate,non-substrate
OCNT-0497528-AA-001,-0.0112820400940937,0.0423635894442742,non-substrate,non-substrate
OCNT-0497533-AA-001,-0.0799110481453968,-3.8216308623042288,inconclusive,substrate
OCNT-0497545-AA-001,0.0009145198582683,-0.0206505298995184,non-substrate,inconclusive
OCNT-0497549-AA-001,-0.0807157436762801,-2.616633978500038,inconclusive,substrate
OCNT-0497551-AA-001,0.0602316082421085,-0.0214772036021407,non-substrate,inconclusive
OCNT-0497557-AA-001,-0.2148290249784997,-0.0352154059592513,substrate,inconclusive
OCNT-0497562-AA-001,-0.0678298359876156,-0.5748516254311561,inconclusive,substrate
OCNT-0497566-AA-001,-0.2241320903850192,-0.6314103091015513,substrate,substrate
OCNT-0497577-AA-001,-1.766489985494896,-0.0305937616664726,substrate,inconclusive
OCNT-0497581-AA-001,-0.3363510921135552,-1.5621294532659815,substrate,substrate
OCNT-0497584-AA-001,-0.0341722823469222,-0.0900236864755588,non-substrate,inconclusive
OCNT-0497588-AA-001,-0.0906818979273056,-0.042041009079381,inconclusive,inconclusive
OCNT-0497590-AA-001,0.0644578844569382,0.0649081138664661,non-substrate,non-substrate
OCNT-0497603-AA-001,-1.0779317268460744,-0.3123805510088694,substrate,substrate
OCNT-0497605-AA-001,-0.2034178441459155,-0.4432472333014994,substrate,substrate
OCNT-0497608-AA-001,-0.019403936072327,-2.827572555166771,non-substrate,substrate
OCNT-0497930-AA-001,0.0035501950802339,-0.0578132887993558,non-substrate,inconclusive
OCNT-0497933-AA-001,0.0791049593387269,0.0655189012471675,non-substrate,non-substrate
OCNT-0497938-AA-001,-0.0450622751748745,-0.6057436261205287,inconclusive,substrate
OCNT-0497939-AA-001,-0.0099111176026195,0.0105077633585641,non-substrate,non-substrate
OCNT-0497941-AA-001,0.0028557120413705,0.0132560348388063,non-substrate,non-substrate
OCNT-0497944-AA-001,-0.3078358478182598,-2.174005080557949,substrate,substrate
OCNT-0497951-AA-001,-0.4595642461638309,-0.997639378293568,substrate,substrate
OCNT-0497961-AA-001,0.0515194634818762,0.0767847209865803,non-substrate,non-substrate
OCNT-0497964-AA-001,0.0269923583974399,-1.7206959453569193,non-substrate,substrate
OCNT-0497967-AA-001,-0.9573565983703018,-0.7558969531770297,substrate,substrate
OCNT-0497975-AA-001,-0.0051673517408112,0.0538021370084007,non-substrate,non-substrate
OCNT-0497977-AA-001,-0.0398287081156484,0.000766496335587,non-substrate,non-substrate
OCNT-0497979-AA-001,-0.5234381474297888,-0.2178627272757932,substrate,inconclusive
OCNT-0497991-AA-001,-0.0176066586714387,0.0046377964049941,non-substrate,inconclusive
OCNT-0497995-AA-001,-0.4195158419126304,-0.1561267325254925,substrate,inconclusive
OCNT-0497997-AA-001,-0.1036182391215784,-0.0605785435400291,inconclusive,inconclusive
OCNT-0497998-AA-001,0.1473625062215532,0.085061289650875,non-substrate,non-substrate
OCNT-0498000-AA-001,0.0003397874717743,0.0255151764093067,non-substrate,non-substrate
OCNT-0498002-AA-001,-1.60703142671283,-0.2852889853796772,substrate,substrate
OCNT-0498003-AA-001,-0.0644669067983114,-0.1557602897009419,inconclusive,substrate
OCNT-0498011-AA-001,-0.0362362631068888,-0.0017427927959449,non-substrate,non-substrate
OCNT-0498016-AA-001,-0.0293407348544638,-0.6859738370562521,non-substrate,substrate
OCNT-0498018-AA-001,0.0048152685982272,-0.1795712105500069,non-substrate,substrate
OCNT-0498019-AA-001,0.0114108179245252,0.0070311317234196,non-substrate,non-substrate
OCNT-0498020-AA-001,-0.0936407931435469,-0.0952171612561368,inconclusive,inconclusive
OCNT-0498026-AA-001,-0.0529057929561236,-0.0031206600422546,inconclusive,non-substrate
OCNT-0498028-AA-001,0.0787912632339299,0.1021588346505397,non-substrate,non-substrate
OCNT-0498030-AA-001,-0.0551625713523048,-0.5621423016695453,inconclusive,substrate
OCNT-0498041-AA-001,0.0034383862862742,-0.0023215398833324,non-substrate,inconclusive
OCNT-0498044-AA-001,-0.0321199267849382,0.0206586798948556,non-substrate,non-substrate
OCNT-0498047-AA-001,-0.9362996264950406,-0.992567994299161,substrate,substrate
OCNT-0498050-AA-001,0.0267609435564246,0.0694518390818075,non-substrate,non-substrate
OCNT-0498051-AA-001,0.0423320989101042,0.0848826564820366,non-substrate,non-substrate
OCNT-0498056-AA-001,0.0168147922151982,-0.89597800895731,non-substrate,substrate
OCNT-0498060-AA-001,-0.3918945214563487,-0.2716011198128436,substrate,substrate
OCNT-0498061-AA-001,-0.0370179954573202,0.0294165660462437,inconclusive,inconclusive
OCNT-0498064-AA-001,-0.0081657419485707,-0.3704912180636723,non-substrate,substrate
OCNT-0498074-AA-001,0.0262494799879731,-0.012301363603294,non-substrate,inconclusive
OCNT-0498084-AA-001,0.0397887848273078,0.0464385623913171,non-substrate,non-substrate
OCNT-0498098-AA-001,-2.8746109422292294,-2.276153580382235,substrate,substrate
OCNT-0498099-AA-001,-0.0088955385323918,-0.1357156603205757,non-substrate,inconclusive
OCNT-0498102-AA-001,-0.184745058820925,0.1563305336995328,inconclusive,non-substrate
OCNT-0498107-AA-001,-0.0583817880792042,-2.3665086670897657,inconclusive,substrate
OCNT-0498109-AA-001,0.0391757039373033,-3.085993297899924,non-substrate,substrate
OCNT-0498111-AA-001,0.0372506104002684,-0.0574742587589393,non-substrate,inconclusive
OCNT-0498112-AA-001,-0.011504110805756,-0.1807104777922678,inconclusive,inconclusive
OCNT-0498123-AA-001,-0.0612497174312033,-0.0594598609458815,inconclusive,inconclusive
OCNT-0498133-AA-001,-0.2851389279324176,0.0318754002682266,substrate,non-substrate
OCNT-0498134-AA-001,-0.100206558681172,-0.1434237559548006,inconclusive,inconclusive
OCNT-0498137-AA-001,-0.4022725745951527,-0.0618145975721033,substrate,inconclusive
OCNT-0498138-AA-001,-0.4195110430109955,-0.2619561557685049,substrate,substrate
OCNT-0498139-AA-001,-0.0606059345058644,-2.434960125559073,inconclusive,substrate
OCNT-0498143-AA-001,-0.4252898758986267,-0.6010145979995337,substrate,substrate
OCNT-0498144-AA-001,0.0116374399018486,-0.9543885042063152,non-substrate,substrate
OCNT-0498147-AA-001,-0.3080554347951877,-0.1864578014316334,substrate,substrate
OCNT-0498150-AA-001,0.0628816751676892,0.0689292299642604,non-substrate,non-substrate
OCNT-0498154-AA-001,0.029128837724338,-0.1012463686517803,non-substrate,inconclusive
OCNT-0498161-AA-001,-0.936091603636944,-0.2978560175069353,substrate,substrate
OCNT-0498162-AA-001,0.0435619629398101,-1.2211166410367595,non-substrate,substrate
OCNT-0498165-AA-001,-0.637979990702532,-2.950195546007778,substrate,substrate
OCNT-0498171-AA-001,-0.0218359649962742,-0.0840601134865709,non-substrate,inconclusive
OCNT-0498173-AA-001,0.0031304305970945,-0.2460142510782463,non-substrate,substrate
OCNT-0498176-AA-001,0.0107070236425601,0.0091440255574397,non-substrate,non-substrate
OCNT-0498178-AA-001,-0.2317288102439718,-1.464444923830587,substrate,substrate
OCNT-0498182-AA-001,-0.110708447253932,-1.547242595047072,inconclusive,substrate
OCNT-0498184-AA-001,0.0152536359332221,0.140221706541728,non-substrate,non-substrate
OCNT-0498185-AA-001,-0.1150959098580119,-0.0469352811324235,inconclusive,inconclusive
OCNT-0498194-AA-001,0.0699973103820776,0.0676751048014458,non-substrate,non-substrate
OCNT-0498195-AA-001,0.0417125680359458,0.0519733681744419,non-substrate,non-substrate
OCNT-0498203-AA-001,-0.0794384403388085,-2.15304094935971,inconclusive,substrate
