core,id_i,id_j,sub_i,sub_j,activity_i,se_i,activity_j,se_j,delta_activity,abs_delta,se_diff,p_value,q_value,significant
O=C(NC[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462830-AA-001,OCNT-0462537-AA-001,COc1cc(OC)cc([*:1])c1,CCOc1ccc([*:1])cc1,-0.3403760786873127,0.0471887768171994,-3.1096852013463647,0.2539804988551076,2.769309122659052,2.769309122659052,0.25832706876398526,8.185607395852787e-27,2.291782757168395e-26,True
Cc1c(N2CCC(C(=O)N[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458432-AA-001,OCNT-0458456-AA-001,COc1ccc(C[*:1])cc1,CCc1ccc(C[*:1])cc1,-0.0664918402875036,0.0272328653572601,-2.8282693553191036,0.2730132371361805,2.7617775150316,2.7617775150316,0.27436810420882196,7.812386732370121e-24,2.0489721687148643e-23,True
Cc1c(N2CCC(C(=O)NCc3ccc([*:1])cc3)CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458432-AA-001,OCNT-0458456-AA-001,CO[*:1],CC[*:1],-0.0664918402875036,0.0272328653572601,-2.8282693553191036,0.2730132371361805,2.7617775150316,2.7617775150316,0.27436810420882196,7.812386732370121e-24,2.0489721687148643e-23,True
Cc1c(N2CCC([*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458432-AA-001,OCNT-0458456-AA-001,COc1ccc(CNC(=O)[*:1])cc1,CCc1ccc(CNC(=O)[*:1])cc1,-0.0664918402875036,0.0272328653572601,-2.8282693553191036,0.2730132371361805,2.7617775150316,2.7617775150316,0.27436810420882196,7.812386732370121e-24,2.0489721687148643e-23,True
Cc1c(N2CCC(C(=O)NC[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458432-AA-001,OCNT-0458456-AA-001,COc1ccc([*:1])cc1,CCc1ccc([*:1])cc1,-0.0664918402875036,0.0272328653572601,-2.8282693553191036,0.2730132371361805,2.7617775150316,2.7617775150316,0.27436810420882196,7.812386732370121e-24,2.0489721687148643e-23,True
O=C(NC[*:1])c1ccc2c(c1)N(Cc1ccccc1)CCS2,OCNT-0479603-AA-001,OCNT-0479585-AA-001,C1CCN(CC[*:1])C1,c1ccc([*:1])nc1,-0.539710577109684,0.0242187644926187,-3.300675799168789,0.0466440569074429,2.760965222059105,2.760965222059105,0.05255679402640252,0.0,0.0,True
O=C(N[*:1])c1ccc2c(c1)N(Cc1ccccc1)CCS2,OCNT-0479603-AA-001,OCNT-0479585-AA-001,C1CCN(CCC[*:1])C1,c1ccc(C[*:1])nc1,-0.539710577109684,0.0242187644926187,-3.300675799168789,0.0466440569074429,2.760965222059105,2.760965222059105,0.05255679402640252,0.0,0.0,True
c1ccc(CN2CCSc3ccc([*:1])cc32)cc1,OCNT-0479603-AA-001,OCNT-0479585-AA-001,O=C(NCCCN1CCCC1)[*:1],O=C(NCc1ccccn1)[*:1],-0.539710577109684,0.0242187644926187,-3.300675799168789,0.0466440569074429,2.760965222059105,2.760965222059105,0.05255679402640252,0.0,0.0,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462603-AA-001,OCNT-0462644-AA-001,Cc1ccc(C(C)[*:1])cc1C,COc1ccc(C[*:1])c(OC)c1,-3.4835770715913186,0.3736645490016198,-0.7235319056641893,0.0502045357646995,-2.7600451659271292,2.7600451659271292,0.37702213541373525,2.4678211093319496e-13,5.049128975363947e-13,True
Clc1ccc(-c2nc([*:1])c3n2CCCCC3)cc1,OCNT-0456304-AA-001,OCNT-0456306-AA-001,CCOC(=O)C1CCN(C(=O)[*:1])CC1,CCOC(=O)C1CCCN(C(=O)[*:1])C1,-0.6983385092089707,0.0799034316660161,-3.4457263896024406,0.0360071696880615,2.74738788039347,2.74738788039347,0.08764174040347761,1.0379200864170964e-215,1.1090787997653428e-214,True
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1cccc([*:1])c1,OCNT-0462603-AA-001,OCNT-0462672-AA-001,Cc1ccc(C(C)NC(=O)[*:1])cc1C,COc1ccc(CNC(=O)[*:1])cc1,-3.4835770715913186,0.3736645490016198,-0.7564974042907306,0.0414970094290246,-2.727079667300588,2.727079667300588,0.37596169615020153,4.058063328052609e-13,8.275067469787279e-13,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462603-AA-001,OCNT-0462672-AA-001,Cc1ccc(C(C)[*:1])cc1C,COc1ccc(C[*:1])cc1,-3.4835770715913186,0.3736645490016198,-0.7564974042907306,0.0414970094290246,-2.727079667300588,2.727079667300588,0.37596169615020153,4.058063328052609e-13,8.275067469787279e-13,True
Cc1ccc2[nH]c(SC[*:1])nc2c1,OCNT-0498016-AA-001,OCNT-0497336-AA-001,c1ccc([*:1])nc1,O=[N+]([O-])c1ccc([*:1])cc1,-0.6093918061593353,0.0360867083761894,-3.3323423618412793,0.1837475519728447,2.722950555681944,2.722950555681944,0.18725761233509683,6.641720123818243e-48,2.6298202496736637e-47,True
Cc1ccc2[nH]c(S[*:1])nc2c1,OCNT-0498016-AA-001,OCNT-0497336-AA-001,c1ccc(C[*:1])nc1,O=[N+]([O-])c1ccc(C[*:1])cc1,-0.6093918061593353,0.0360867083761894,-3.3323423618412793,0.1837475519728447,2.722950555681944,2.722950555681944,0.18725761233509683,6.641720123818243e-48,2.6298202496736637e-47,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463446-AA-001,OCNT-0463282-AA-001,Cc1ccc(C[*:1])cc1,COc1cccc([*:1])c1OC,-2.8794462707668833,0.1048029496928386,-0.166904673420932,0.0230904724009231,-2.7125415973459512,2.7125415973459512,0.10731648605884117,5.852229640163369e-141,4.726206577386061e-140,True
O=C(NC[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462547-AA-001,OCNT-0462570-AA-001,CCc1ccc([*:1])cc1,Cc1ccc([*:1])cc1,-3.360713649236761,0.0261585450106912,-0.6522843125907776,0.0551913546321531,-2.7084293366459833,2.7084293366459833,0.06107663303759012,0.0,0.0,True
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1ccc([*:1])cc1,OCNT-0462547-AA-001,OCNT-0462570-AA-001,CCc1ccc(CNC(=O)[*:1])cc1,Cc1ccc(CNC(=O)[*:1])cc1,-3.360713649236761,0.0261585450106912,-0.6522843125907776,0.0551913546321531,-2.7084293366459833,2.7084293366459833,0.06107663303759012,0.0,0.0,True
O=C(N[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462547-AA-001,OCNT-0462570-AA-001,CCc1ccc(C[*:1])cc1,Cc1ccc(C[*:1])cc1,-3.360713649236761,0.0261585450106912,-0.6522843125907776,0.0551913546321531,-2.7084293366459833,2.7084293366459833,0.06107663303759012,0.0,0.0,True
O=C(NCc1ccc([*:1])cc1)c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462547-AA-001,OCNT-0462570-AA-001,CC[*:1],C[*:1],-3.360713649236761,0.0261585450106912,-0.6522843125907776,0.0551913546321531,-2.7084293366459833,2.7084293366459833,0.06107663303759012,0.0,0.0,True
CC1CCn2c(nc3cc(C(=O)NC[*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482580-AA-001,Cc1ccccc1[*:1],Cc1ccccc1C[*:1],-0.4010729117308598,0.0292578986426453,-3.1091149724220735,0.3524155391254872,2.7080420606912137,2.7080420606912137,0.3536279638972165,1.890209373614959e-14,3.9331142323433713e-14,True
CC1CCn2c(nc3cc(C(=O)N[*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482580-AA-001,Cc1ccccc1C[*:1],Cc1ccccc1CC[*:1],-0.4010729117308598,0.0292578986426453,-3.1091149724220735,0.3524155391254872,2.7080420606912137,2.7080420606912137,0.3536279638972165,1.890209373614959e-14,3.9331142323433713e-14,True
CC1CCn2c(nc3cc([*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482580-AA-001,Cc1ccccc1CNC(=O)[*:1],Cc1ccccc1CCNC(=O)[*:1],-0.4010729117308598,0.0292578986426453,-3.1091149724220735,0.3524155391254872,2.7080420606912137,2.7080420606912137,0.3536279638972165,1.890209373614959e-14,3.9331142323433713e-14,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463282-AA-001,OCNT-0463304-AA-001,COc1cccc([*:1])c1OC,Fc1ccc(C[*:1])cc1,-0.166904673420932,0.0230904724009231,-2.8733263346721243,0.0459010610898781,2.706421661251192,2.706421661251192,0.05138168277581528,0.0,0.0,True
CCOc1ccc(CC(=O)N2CCC([*:1])C2)cc1,OCNT-0475010-AA-001,OCNT-0475000-AA-001,CC(C)n1c([*:1])nc2ccncc21,CC(C)n1c(C[*:1])nc2cccnc21,-0.7726625045165125,0.0519512003219355,-3.4766302006270813,0.0302797982000309,2.7039676961105688,2.7039676961105688,0.06013146758498803,0.0,0.0,True
CC(C)Cn1cc(NC(=O)NC[*:1])c2ccccc2c1=O,OCNT-0456671-AA-001,OCNT-0456667-AA-001,CC(C)N(Cc1ccccc1)C[*:1],CCOCC[*:1],-3.8476994880715214,0.0254492477499711,-1.1516427792098396,0.0359618208337396,-2.696056708861682,2.696056708861682,0.04405583694265036,0.0,0.0,True
CC(C)Cn1cc(NC(=O)NCC[*:1])c2ccccc2c1=O,OCNT-0456671-AA-001,OCNT-0456667-AA-001,CC(C)N(Cc1ccccc1)[*:1],CCOC[*:1],-3.8476994880715214,0.0254492477499711,-1.1516427792098396,0.0359618208337396,-2.696056708861682,2.696056708861682,0.04405583694265036,0.0,0.0,True
CC(C)Cn1cc(NC(=O)N[*:1])c2ccccc2c1=O,OCNT-0456671-AA-001,OCNT-0456667-AA-001,CC(C)N(CC[*:1])Cc1ccccc1,CCOCCC[*:1],-3.8476994880715214,0.0254492477499711,-1.1516427792098396,0.0359618208337396,-2.696056708861682,2.696056708861682,0.04405583694265036,0.0,0.0,True
COc1ccc(-n2nc([*:1])c3c4ccccc4n(C)c3c2=O)cc1,OCNT-0479284-AA-001,OCNT-0479260-AA-001,CCCCN(CC)CCCNC(=O)[*:1],CCN(CC)C(=O)[*:1],-2.977986098728952,0.062726582703676,-0.2864789116945578,0.0339307900203361,-2.6915071870343943,2.6915071870343943,0.07131565528749802,0.0,0.0,True
CCOC(=O)c1[nH]c(C)c(C(=O)C(C)N(CCc2ccccn2)C(=O)[*:1])c1C,OCNT-0475209-AA-001,OCNT-0475217-AA-001,C1CC1[*:1],Fc1ccc([*:1])cc1,-3.732626887170417,0.0272964227119505,-1.0426924027341258,0.2456664753400778,-2.689934484436291,2.689934484436291,0.2471782996116094,1.395755351139218e-27,3.980668233377234e-27,True
CCOc1ccc(Nc2cc(C(=O)NCC[*:1])c3ccccc3n2)cc1,OCNT-0454527-AA-001,OCNT-0454525-AA-001,CN(C[*:1])C1CCCCC1,CC(C)OC[*:1],-0.0014822538561647,0.0418819919181507,-2.6870198558272325,0.0328726942089548,2.6855376019710677,2.6855376019710677,0.053242044209322874,0.0,0.0,True
CCOc1ccc(Nc2cc(C(=O)NCCC[*:1])c3ccccc3n2)cc1,OCNT-0454527-AA-001,OCNT-0454525-AA-001,CN(C1CCCCC1)[*:1],CC(C)O[*:1],-0.0014822538561647,0.0418819919181507,-2.6870198558272325,0.0328726942089548,2.6855376019710677,2.6855376019710677,0.053242044209322874,0.0,0.0,True
CCOc1ccc(Nc2cc(C(=O)NC[*:1])c3ccccc3n2)cc1,OCNT-0454527-AA-001,OCNT-0454525-AA-001,CN(CC[*:1])C1CCCCC1,CC(C)OCC[*:1],-0.0014822538561647,0.0418819919181507,-2.6870198558272325,0.0328726942089548,2.6855376019710677,2.6855376019710677,0.053242044209322874,0.0,0.0,True
CCOc1ccc(Nc2cc(C(=O)N[*:1])c3ccccc3n2)cc1,OCNT-0454527-AA-001,OCNT-0454525-AA-001,CN(CCC[*:1])C1CCCCC1,CC(C)OCCC[*:1],-0.0014822538561647,0.0418819919181507,-2.6870198558272325,0.0328726942089548,2.6855376019710677,2.6855376019710677,0.053242044209322874,0.0,0.0,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462601-AA-001,OCNT-0462644-AA-001,Cc1ccc(C(C)[*:1])c(C)c1,COc1ccc(C[*:1])c(OC)c1,-3.403688085252629,0.0344948645116666,-0.7235319056641893,0.0502045357646995,-2.6801561795884394,2.6801561795884394,0.06091297964331762,0.0,0.0,True
CC1CCn2c(nc3cc(C(=O)NC[*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482584-AA-001,Cc1ccccc1[*:1],Clc1ccccc1C[*:1],-0.4010729117308598,0.0292578986426453,-3.075539088208556,0.3922938914413725,2.6744661764776962,2.6744661764776962,0.3933834285975944,1.0562278694410715e-11,2.0793158459551906e-11,True
CC1CCn2c(nc3cc(C(=O)N[*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482584-AA-001,Cc1ccccc1C[*:1],Clc1ccccc1CC[*:1],-0.4010729117308598,0.0292578986426453,-3.075539088208556,0.3922938914413725,2.6744661764776962,2.6744661764776962,0.3933834285975944,1.0562278694410715e-11,2.0793158459551906e-11,True
CC1CCn2c(nc3cc([*:1])ccc32)C1,OCNT-0482582-AA-001,OCNT-0482584-AA-001,Cc1ccccc1CNC(=O)[*:1],O=C(NCCc1ccccc1Cl)[*:1],-0.4010729117308598,0.0292578986426453,-3.075539088208556,0.3922938914413725,2.6744661764776962,2.6744661764776962,0.3933834285975944,1.0562278694410715e-11,2.0793158459551906e-11,True
O=C(N1CCC2(CC1)OCCN2S(=O)(=O)c1ccc(Cl)cc1)[*:1],OCNT-0460345-AA-001,OCNT-0460349-AA-001,CCC[*:1],CC(C)C[*:1],-0.3117712272032991,0.0342188994132084,-2.9850368807150316,0.0265185263649695,2.6732656535117325,2.6732656535117325,0.04329163103442577,0.0,0.0,True
O=C(C[*:1])N1CCC2(CC1)OCCN2S(=O)(=O)c1ccc(Cl)cc1,OCNT-0460345-AA-001,OCNT-0460349-AA-001,CC[*:1],CC(C)[*:1],-0.3117712272032991,0.0342188994132084,-2.9850368807150316,0.0265185263649695,2.6732656535117325,2.6732656535117325,0.04329163103442577,0.0,0.0,True
CCOC(=O)c1[nH]c(C)c(C(=O)C(C)N(CCc2ccccn2)C(=O)[*:1])c1C,OCNT-0475209-AA-001,OCNT-0475219-AA-001,C1CC1[*:1],C1CCC([*:1])C1,-3.732626887170417,0.0272964227119505,-1.065579149626723,0.0751295076949011,-2.667047737543694,2.667047737543694,0.07993458337508047,4.359118863361377e-244,5.128251855117928e-243,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463446-AA-001,OCNT-0463240-AA-001,Cc1ccc(C[*:1])cc1,COc1ccc([*:1])c(OC)c1,-2.8794462707668833,0.1048029496928386,-0.2135021627738798,0.0440260583679924,-2.6659441079930035,2.6659441079930035,0.11367476448069523,1.2499329442914042e-121,9.2684421657002e-121,True
Cc1c(N2CCC(C(=O)N[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458394-AA-001,OCNT-0458456-AA-001,c1cncc(C[*:1])c1,CCc1ccc(C[*:1])cc1,-0.1646766497010992,0.036532460752341,-2.8282693553191036,0.2730132371361805,2.6635927056180044,2.6635927056180044,0.2754466342872928,4.0403749673397776e-22,1.022419601352682e-21,True
Cc1c(N2CCC([*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458394-AA-001,OCNT-0458456-AA-001,O=C(NCc1cccnc1)[*:1],CCc1ccc(CNC(=O)[*:1])cc1,-0.1646766497010992,0.036532460752341,-2.8282693553191036,0.2730132371361805,2.6635927056180044,2.6635927056180044,0.2754466342872928,4.0403749673397776e-22,1.022419601352682e-21,True
Cc1c(N2CCC(C(=O)NC[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458394-AA-001,OCNT-0458456-AA-001,c1cncc([*:1])c1,CCc1ccc([*:1])cc1,-0.1646766497010992,0.036532460752341,-2.8282693553191036,0.2730132371361805,2.6635927056180044,2.6635927056180044,0.2754466342872928,4.0403749673397776e-22,1.022419601352682e-21,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463240-AA-001,OCNT-0463304-AA-001,COc1ccc([*:1])c(OC)c1,Fc1ccc(C[*:1])cc1,-0.2135021627738798,0.0440260583679924,-2.8733263346721243,0.0459010610898781,2.6598241718982445,2.6598241718982445,0.06360189639152747,0.0,0.0,True
CCN(CC)CCNC(=O)C(=O)NC(C)C(c1cccs1)N1CCN([*:1])CC1,OCNT-0454864-AA-001,OCNT-0454870-AA-001,CC[*:1],c1ccc([*:1])cc1,0.01835389403141,0.0295271063514867,-2.6367433774603786,0.0809739152063552,2.6550972714917886,2.6550972714917886,0.08618947124410271,2.2215732346243165e-208,2.3034702140363147e-207,True
CCN(CC)CCNC(=O)C(=O)NC(C)C(c1cccs1)[*:1],OCNT-0454864-AA-001,OCNT-0454870-AA-001,CCN1CCN([*:1])CC1,c1ccc(N2CCN([*:1])CC2)cc1,0.01835389403141,0.0295271063514867,-2.6367433774603786,0.0809739152063552,2.6550972714917886,2.6550972714917886,0.08618947124410271,2.2215732346243165e-208,2.3034702140363147e-207,True
O=S1(=O)N=C(SC[*:1])N(Cc2ccccc2)c2ccccc21,OCNT-0461519-AA-001,OCNT-0461521-AA-001,O=C(N1CCCC1)[*:1],Cc1cccc(C)c1NC(=O)[*:1],-2.894252845304817,0.0425091197619459,-0.2409134692745222,0.0664676961880987,-2.653339376030295,2.653339376030295,0.07889854180838103,6.162543724296939e-248,7.284900721427347e-247,True
O=S1(=O)N=C(S[*:1])N(Cc2ccccc2)c2ccccc21,OCNT-0461519-AA-001,OCNT-0461521-AA-001,O=C(C[*:1])N1CCCC1,Cc1cccc(C)c1NC(=O)C[*:1],-2.894252845304817,0.0425091197619459,-0.2409134692745222,0.0664676961880987,-2.653339376030295,2.653339376030295,0.07889854180838103,6.162543724296939e-248,7.284900721427347e-247,True
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1cccc([*:1])c1,OCNT-0462601-AA-001,OCNT-0462672-AA-001,Cc1ccc(C(C)NC(=O)[*:1])c(C)c1,COc1ccc(CNC(=O)[*:1])cc1,-3.403688085252629,0.0344948645116666,-0.7564974042907306,0.0414970094290246,-2.647190680961898,2.647190680961898,0.05396200023378296,0.0,0.0,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462601-AA-001,OCNT-0462672-AA-001,Cc1ccc(C(C)[*:1])c(C)c1,COc1ccc(C[*:1])cc1,-3.403688085252629,0.0344948645116666,-0.7564974042907306,0.0414970094290246,-2.647190680961898,2.647190680961898,0.05396200023378296,0.0,0.0,True
c1ccc(COCCc2noc([*:1])n2)cc1,OCNT-0475064-AA-001,OCNT-0475044-AA-001,CC(C)C(=O)N1CCCC([*:1])C1,CCOCC(=O)N1CCCC([*:1])C1,-3.747872054677378,0.0922397232013981,-1.101647170288765,0.043618050899963,-2.646224884388613,2.646224884388613,0.10203284226454883,2.682692574207476e-148,2.2714701484725586e-147,True
O=C(N1CCCC(c2nc(CCOCc3ccccc3)no2)C1)[*:1],OCNT-0475064-AA-001,OCNT-0475044-AA-001,CC(C)[*:1],CCOC[*:1],-3.747872054677378,0.0922397232013981,-1.101647170288765,0.043618050899963,-2.646224884388613,2.646224884388613,0.10203284226454883,2.682692574207476e-148,2.2714701484725586e-147,True
Cc1nc(-c2ccc(F)cc2)sc1CCNC(=O)[*:1],OCNT-0482094-AA-001,OCNT-0482126-AA-001,c1csc([*:1])c1,CCOc1ccc(C[*:1])cc1,-1.2608914065875705,0.0360349541281914,-3.9057253875151936,0.5928530412365562,2.644833980927623,2.644833980927623,0.5939471747743689,8.468724969739212e-06,1.3852252674433055e-05,True
Cc1nc(-c2ccc(F)cc2)sc1CC[*:1],OCNT-0482094-AA-001,OCNT-0482126-AA-001,O=C(N[*:1])c1cccs1,CCOc1ccc(CC(=O)N[*:1])cc1,-1.2608914065875705,0.0360349541281914,-3.9057253875151936,0.5928530412365562,2.644833980927623,2.644833980927623,0.5939471747743689,8.468724969739212e-06,1.3852252674433055e-05,True
O=C(CSC1=NS(=O)(=O)c2ccccc2N1[*:1])N1CCCC1,OCNT-0454403-AA-001,OCNT-0461519-AA-001,CC[*:1],c1ccc(C[*:1])cc1,-0.2515272402792394,0.0321903621035408,-2.894252845304817,0.0425091197619459,2.6427256050255776,2.6427256050255776,0.05332208431121701,0.0,0.0,True
O=C(CSC1=NS(=O)(=O)c2ccccc2N1C[*:1])N1CCCC1,OCNT-0454403-AA-001,OCNT-0461519-AA-001,C[*:1],c1ccc([*:1])cc1,-0.2515272402792394,0.0321903621035408,-2.894252845304817,0.0425091197619459,2.6427256050255776,2.6427256050255776,0.05332208431121701,0.0,0.0,True
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NC[*:1],OCNT-0460669-AA-001,OCNT-0460673-AA-001,CCN(CC)CC[*:1],CC(C)OCC[*:1],-0.3688833003893226,0.03407696582041,-3.007075268066151,0.03749561891225,2.6381919676768284,2.6381919676768284,0.05066715935532671,0.0,0.0,True
O=C(NCc1ccccc1)N1CC(=O)N([*:1])c2ccccc21,OCNT-0460669-AA-001,OCNT-0460673-AA-001,CCN(CC)CCCNC(=O)C[*:1],CC(C)OCCCNC(=O)C[*:1],-0.3688833003893226,0.03407696582041,-3.007075268066151,0.03749561891225,2.6381919676768284,2.6381919676768284,0.05066715935532671,0.0,0.0,True
O=C1CN(C(=O)NCc2ccccc2)c2ccccc2N1C[*:1],OCNT-0460669-AA-001,OCNT-0460673-AA-001,CCN(CC)CCCNC(=O)[*:1],CC(C)OCCCNC(=O)[*:1],-0.3688833003893226,0.03407696582041,-3.007075268066151,0.03749561891225,2.6381919676768284,2.6381919676768284,0.05066715935532671,0.0,0.0,True
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)N[*:1],OCNT-0460669-AA-001,OCNT-0460673-AA-001,CCN(CC)CCC[*:1],CC(C)OCCC[*:1],-0.3688833003893226,0.03407696582041,-3.007075268066151,0.03749561891225,2.6381919676768284,2.6381919676768284,0.05066715935532671,0.0,0.0,True
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NCC[*:1],OCNT-0460669-AA-001,OCNT-0460673-AA-001,CCN(CC)C[*:1],CC(C)OC[*:1],-0.3688833003893226,0.03407696582041,-3.007075268066151,0.03749561891225,2.6381919676768284,2.6381919676768284,0.05066715935532671,0.0,0.0,True
O=C(CN1C(=O)CN(C(=O)NCc2ccccc2)c2ccccc21)NCCC[*:1],OCNT-0460669-AA-001,OCNT-0460673-AA-001,CCN(CC)[*:1],CC(C)O[*:1],-0.3688833003893226,0.03407696582041,-3.007075268066151,0.03749561891225,2.6381919676768284,2.6381919676768284,0.05066715935532671,0.0,0.0,True
CC(NC(=O)C(=O)NCCc1c[nH]c2ccccc12)C(c1cccs1)N1CCN([*:1])CC1,OCNT-0454902-AA-001,OCNT-0454868-AA-001,COc1ccccc1[*:1],CC[*:1],-0.1413825639566157,0.0578812653829903,-2.7785768443467895,0.176916353525195,2.637194280390174,2.637194280390174,0.1861441297140147,1.4562175338463515e-45,5.55907067912952e-45,True
O=C(N1CCCC(c2nc(CCOCc3ccccc3)no2)C1)[*:1],OCNT-0475046-AA-001,OCNT-0475044-AA-001,C1CCC([*:1])C1,CCOC[*:1],-3.7384135900022386,0.13447610105604,-1.101647170288765,0.043618050899963,-2.6367664197134735,2.6367664197134735,0.1413731096055613,1.2366625042154597e-77,6.680161474205805e-77,True
c1ccc(COCCc2noc([*:1])n2)cc1,OCNT-0475046-AA-001,OCNT-0475044-AA-001,O=C(C1CCCC1)N1CCCC([*:1])C1,CCOCC(=O)N1CCCC([*:1])C1,-3.7384135900022386,0.13447610105604,-1.101647170288765,0.043618050899963,-2.6367664197134735,2.6367664197134735,0.1413731096055613,1.2366625042154597e-77,6.680161474205805e-77,True
O=C(N[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462804-AA-001,OCNT-0462830-AA-001,Cc1ccc(C(C)[*:1])c(C)c1,COc1cc(C[*:1])cc(OC)c1,-2.9766438385567735,0.0441556475659202,-0.3403760786873127,0.0471887768171994,-2.636267759869461,2.636267759869461,0.06462586068648687,0.0,0.0,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463446-AA-001,OCNT-0463306-AA-001,Cc1ccc(C[*:1])cc1,COc1ccc(/C=C/[*:1])cc1,-2.8794462707668833,0.1048029496928386,-0.2524978246393736,0.0287251464407804,-2.6269484461275097,2.6269484461275097,0.10866826722812846,4.175253728268587e-129,3.202773000963396e-128,True
CC(=O)Nc1ccc(-c2noc(C3CCCN(C(=O)[*:1])C3)n2)cc1,OCNT-0463306-AA-001,OCNT-0463304-AA-001,COc1ccc(/C=C/[*:1])cc1,Fc1ccc(C[*:1])cc1,-0.2524978246393736,0.0287251464407804,-2.8733263346721243,0.0459010610898781,2.6208285100327506,2.6208285100327506,0.054148328203380384,0.0,0.0,True
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2[*:1])cc1C,OCNT-0479501-AA-001,OCNT-0479527-AA-001,C1CCN([*:1])CC1,Fc1ccc(N2CCN([*:1])CC2)cc1,-2.6724838722057296,0.0924479353671833,-0.0650039974407956,0.035345755672708,-2.607479874764934,2.607479874764934,0.09897445729949557,5.859641391686084e-153,5.066622786380158e-152,True
CCCCN(CCCNC(=O)C[*:1])Cc1ccccc1,OCNT-0461834-AA-001,OCNT-0461684-AA-001,O=C1Nc2ccccc2NC1[*:1],CCC1Oc2ccccc2N([*:1])C1=O,-1.560111689907096,0.1647867463900904,-4.167157331537839,0.260571073268064,2.6070456416307435,2.6070456416307435,0.30830497240541344,2.7656106090664803e-17,6.248798855388437e-17,True
O=C(N[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462828-AA-001,OCNT-0462830-AA-001,CN(CC[*:1])Cc1ccccc1,COc1cc(C[*:1])cc(OC)c1,-2.9453170561698263,0.0286305297620653,-0.3403760786873127,0.0471887768171994,-2.6049409774825136,2.6049409774825136,0.05519499879481802,0.0,0.0,True
O=C(NC[*:1])c1ccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)cc1,OCNT-0462828-AA-001,OCNT-0462830-AA-001,CN(Cc1ccccc1)C[*:1],COc1cc(OC)cc([*:1])c1,-2.9453170561698263,0.0286305297620653,-0.3403760786873127,0.0471887768171994,-2.6049409774825136,2.6049409774825136,0.05519499879481802,0.0,0.0,True
COC(=O)CCNC(=O)C1c2ccccc2C(=O)N([*:1])C12CCCCC2,OCNT-0461558-AA-001,OCNT-0461289-AA-001,c1ccc([*:1])cc1,C1CCC([*:1])CC1,-0.1115873914197713,0.0232335795795323,-2.700863622612657,0.1112262189450318,2.5892762311928856,2.5892762311928856,0.11362689382750289,6.095840817855786e-115,4.387212494497973e-114,True
